Restaurant,Food Item,Cuisine,Price,Rating,Rating Count,View on Swiggy
Visakha Dosa Point,Cheese Cashew Dosa,South Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Masala Dosa,South Indian,100,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Onion Dosa,South Indian,100,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Paneer Dosa,South Indian,140,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Sweetcorn Dosa,South Indian,130,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Baby Corn Dosa,South Indian,130,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Pavbaji Dosa,South Indian,130,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Mushroom Dosa,South Indian,130,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Schezwan Greenpeas Dosa,South Indian,130,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Palak Dosa,South Indian,90,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Palak Paneer Dosa,South Indian,150,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Palak Sweetcorn Dosa,South Indian,140,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Palak Baby Corn Dosa,South Indian,140,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Palak Mushroom Dosa,South Indian,140,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Palak Green Peas Dosa,South Indian,140,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Pavbaji Dosa,South Indian,100,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Pavbaji Sweetcorn Dosa,South Indian,150,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Pavbaji Baby Corn Dosa,South Indian,150,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Visakha Dosa Point,Pavbaji Paneer Dosa,South Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/visakha-dosa-point-dwarka-nagar-vizag-577290
Hotel V Pride,Veg Kathi Roll,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Sweet Corn Veg Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Hot & Sour Veg Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Talumein Veg Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Lemon Coriender Veg Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Z Veg Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Clear Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Manchow Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tomato Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tom Yum Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Trio Veg Soup,Indian,119,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Sweet Corn Chicken Suop,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Hot & Sour Chicken Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Talumein Chicken Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Z Chicken Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Clear Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Manchow Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tom Yum Sea Food Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Trio Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Noodles Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Lung Fung Chicken Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Lung Fung Seafood Soup,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,French Fries,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Onion Pakoda,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Masala Peanuts,Indian,149,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Manchurian,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gobi Chilly,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gobi Schezwan,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gobi 65,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gobi Manchurian,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gobi Pepper,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Crispy Vegetables With Hot Garlic Sauce,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Spring Rolls,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Schezwan Vegetables,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Sangai Veg,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,American Corn Crispy,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,American Corn Boiled,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Chilly,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Manchurian,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer 65,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Pepper,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Golden Fried Baby Corn,Indian,190,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Baby Corn,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Baby Crispy,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Baby Manchurian,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Baby Pepper,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mushroom Chilly,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mushroom Manchurian,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mushroom 65,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mushroom Pepper,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Corn Tikki,Indian,160,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Aloo Nazakat,Indian,170,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Hara Bara Kebab (8 Pcs),Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Sheek Kebab (8 Pcs),Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Dry Fruit Sheek Kebab (8 Pcs),Indian,219,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Tikka,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tandoori Veg Platter,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Sheek Kebab (8 Pcs),Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Chicken,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Manchurian,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken 65,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Spring Roll,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Pepper Chicken,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Schezwan Chicken,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Shanghai,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Mongolian,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken 555,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Majestic,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Crispy Chicken,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Crispy Chicken,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Ginger Chicken,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Garlic Chicken,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Cashew Chicken,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Dragon Chicken,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Sesame Chicken,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Kurkure Chicken,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Lollypop,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Winglets,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Drumstick,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Drums Of Heaven,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Fish Apollo,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Fish,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Fish Manchurian,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Schezwan Fish,Indian,289,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Shangai Fish,Indian,289,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Prawn,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Loose Prawn,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chilly Loose Prawn,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Golden Fried Prawn,Indian,319,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Butter Garlic Prawn,Indian,319,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Tikka,Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Fish Tikka,Indian,319,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tandoori Prawn,Indian,349,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tandoori Chicken (Half),Indian,349,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Murg Malai Kebab (8 Pcs),Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Kali Mirchi Kebab (8 Pcs),Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Reshmi Kebab (8 Pcs),Indian,349,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Lasooni Kebab (8 Pcs),Indian,299,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Kalmi Kebab (3 Pcs),Indian,349,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tangdi Kebab (3 Pcs),Indian,349,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Sai Sudha Special Tandoori Platter,Indian,649,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Dal Fry,Indian,160,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Dal Tadaka,Indian,160,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tomato Dal,Indian,160,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Simla Dal,Indian,180,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mixed Veg Curry,Indian,189,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Aloo Matar,Indian,189,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Aloo Tomato,Indian,189,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Aloo Jeera,Indian,189,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Kadai Vegetables,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Chettinadu,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Aloo Gobi Curry,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gobi Mutter,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Jaipuri,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Kolhapuri,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Veg Zalfrezi,Indian,199,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Capsicum Baby Corn Masala,Indian,219,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Butter Masala,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Kadai Paneer,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Palak Paneer,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Tomato Cashew Curry,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mushroom Masala,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Cashew Mushroom,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mushroom Baby Corn Masala,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Methi Chaman,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Malai Kofta,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Tikka Masala,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Shahi Paneer,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Paneer Labab Dhar,Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Egg Masala,Indian,200,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Egg Curry,Indian,200,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Andhra Chicken Curry (Bone),Indian,249,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Andhra Chicken Curry (Boneless),Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Kadai Chicken (Bone),Indian,240,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Simla Mirchi Curry,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Chettinadu,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Chicken Do Pyaza,Indian,269,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Chicken Tikka Masala,Indian,279,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Butter Chicken,Indian,279,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Gongura Chicken,Indian,279,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Palak Chicken,Indian,279,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Kalami Masala,Indian,279,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Mughlai Chicken Curry,Indian,289,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Fish Curry (Boneless),Indian,289,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
Hotel V Pride,Fish Fry (Boneless),Indian,289,--,Too Few Ratings,https://www.swiggy.com/restaurants/hotel-v-pride-dwarka-nagar-ram-nagar-vizag-329719
